IP_address,Time_arrival,No_of_Attempts,Success,Type
97.178.142.140,1.6112332323279803,10,1,Dictionary
206.78.51.147,6.505241820525519,9,1,Anonymous
177.107.158.157,5.43696953753489,12,1,Anonymous
149.154.187.183,5.436702020383214,8,0,Anonymous
165.92.96.179,3.1867913289424132,7,1,Anonymous
173.172.52.91,7.163286542534557,9,1,Anonymous
83.80.135.220,4.543947917840794,7,1,Anonymous
44.187.185.138,0.06993172768637379,14,0,Dictionary
90.79.31.165,3.148041073199381,7,1,Anonymous
217.222.118.90,1.1344464999753043,7,0,Dictionary
186.48.170.183,6.293023661367361,8,1,Anonymous
21.84.141.196,6.14881318566524,8,1,Anonymous
146.29.49.184,5.3316677590200685,9,1,Anonymous
41.113.25.199,3.6371155286348618,3,1,Legit
69.145.17.60,0.4710386002638858,4,1,Dictionary
190.70.40.20,7.31670315906553,13,0,Anonymous
181.90.131.64,1.8197910890624058,14,0,Dictionary
41.131.192.212,4.873023588806559,10,1,Anonymous
131.22.152.175,4.038920844214826,5,1,Anonymous
120.214.120.183,1.0661539198679764,13,0,Dictionary
182.58.211.89,1.458726171868281,3,1,Legit
79.94.214.204,4.859727883823791,10,0,Anonymous
198.121.65.76,0.27038424383483406,9,0,Dictionary
21.125.108.222,2.473985999282432,14,0,Anonymous
148.98.11.32,0.12164404525124706,5,0,Dictionary
10.29.48.169,1.1352687897822928,9,1,Dictionary
82.68.153.158,5.132263875849759,14,0,Anonymous
26.61.60.141,3.595691825747341,4,1,Legit
136.46.137.142,3.6102537516334516,5,1,Anonymous
18.12.108.112,5.1529573474666766,8,0,Anonymous
84.218.109.16,3.8776928486088,13,0,Anonymous
96.42.100.170,3.8482971678599283,7,1,Anonymous
139.40.130.94,4.236514550115938,10,0,Anonymous
213.28.193.137,3.9444221196229545,9,1,Anonymous
138.208.39.215,0.5700604407462224,14,1,Dictionary
202.161.117.26,1.9540202178034622,13,0,Dictionary
55.59.194.151,4.652656453604644,13,0,Anonymous
159.111.21.145,5.659170182286311,6,0,Anonymous
80.38.17.212,0.4464157879636401,7,0,Dictionary
31.27.39.33,0.8991685425999272,11,1,Dictionary
32.154.15.160,2.215426243982219,10,0,Anonymous
162.57.22.80,1.4940082061360744,2,1,Legit
153.109.61.40,7.71249495319821,5,1,Anonymous
81.32.209.105,6.547224084080293,7,1,Anonymous
26.146.170.88,6.290503066137476,7,1,Anonymous
60.151.71.24,4.0350534898733725,14,0,Anonymous
91.221.123.77,1.5851457150107242,10,1,Dictionary
106.176.214.41,1.3833299972425603,9,1,Dictionary
25.99.85.158,0.2848670396541193,5,0,Dictionary
60.147.58.193,6.06626696601256,1,1,Legit
17.213.100.74,1.4455821758816079,4,1,Legit
75.172.87.94,7.241402280125767,13,1,Anonymous
83.220.21.43,2.4751086666711464,8,0,Anonymous
220.155.20.195,1.6028509536751487,4,0,Dictionary
176.83.90.37,3.5217521205189692,9,1,Anonymous
152.89.58.118,7.9492714341609965,6,1,Anonymous
113.161.173.36,7.882910910752333,5,0,Anonymous
93.140.205.13,7.158652597902957,8,0,Anonymous
183.158.129.93,6.406514107358444,6,0,Anonymous
24.133.113.176,5.352260688112838,6,0,Anonymous
100.19.149.26,4.740250642700317,7,1,Anonymous
164.108.132.104,7.1045493913470175,11,1,Anonymous
12.37.194.180,4.861585532677589,6,0,Anonymous
177.189.78.134,5.731043110022932,11,1,Anonymous
85.120.54.135,1.889044865679919,10,1,Dictionary
58.176.83.41,7.541616776168355,13,0,Anonymous
36.176.33.109,1.833067713361893,5,1,Dictionary
45.153.209.73,1.215283306824709,5,1,Dictionary
145.80.137.81,2.3999292533268584,10,0,Anonymous
92.17.126.132,6.77273397740762,5,0,Anonymous
52.35.216.67,0.12962442639805527,9,0,Dictionary
160.115.194.47,3.8556519941569567,1,1,Legit
117.205.166.22,1.6612236004957808,5,0,Dictionary
76.203.51.59,7.81094319751129,6,0,Anonymous
132.112.110.199,1.8826665697773421,12,0,Dictionary
149.207.64.197,6.727657847778108,5,1,Anonymous
150.175.51.80,5.105070571952322,13,0,Anonymous
209.123.123.213,0.7919529763212756,6,1,Dictionary
144.73.183.79,0.37877106280101724,4,0,Dictionary
32.221.111.221,2.82087928824793,6,1,Anonymous
46.207.94.122,6.149568012369283,6,1,Anonymous
73.190.84.97,5.242894819069853,10,1,Anonymous
61.132.192.36,2.566174887327456,9,1,Anonymous
42.24.131.16,0.09481461137949232,9,0,Dictionary
143.97.67.31,7.448088376018917,6,0,Anonymous
28.173.74.96,7.673022210574147,7,1,Anonymous
84.108.16.183,4.125713267109289,7,0,Anonymous
83.113.169.48,5.2007687060787475,10,1,Anonymous
144.24.61.12,5.257022133782508,1,1,Legit
33.209.201.169,2.98996460488922,9,1,Anonymous
78.62.93.38,5.426522017146469,13,0,Anonymous
79.27.112.60,1.4067313350030846,11,1,Dictionary
156.200.189.12,4.618198802372935,14,1,Anonymous
156.24.27.103,5.700556512924269,9,1,Anonymous
124.32.163.17,6.458968500166874,13,1,Anonymous
17.99.59.113,4.979935231490102,11,1,Anonymous
13.81.61.49,7.103851935143094,5,0,Anonymous
16.211.130.189,2.5625473777283005,6,0,Anonymous
98.74.79.179,4.014974663008741,6,1,Anonymous
49.16.129.219,3.6567386763385423,7,0,Anonymous
149.73.136.11,5.025155376764407,14,0,Anonymous
160.46.44.133,6.9629145327935955,3,1,Legit
10.137.98.142,7.5527081319073925,14,1,Anonymous
36.194.58.191,1.7995255278567006,8,1,Dictionary
188.16.218.43,5.298227789553778,13,1,Anonymous
23.218.122.81,0.8962913356762803,13,0,Dictionary
41.23.58.23,3.0884454926165548,7,1,Anonymous
159.184.94.163,0.14182549804812616,7,1,Dictionary
12.158.82.154,1.5179697127582417,2,1,Legit
58.193.186.85,7.212026681553456,4,1,Legit
213.74.53.55,2.030017857051223,5,0,Anonymous
34.38.115.135,4.8589735616714,13,0,Anonymous
62.207.85.189,2.925420330604763,8,1,Anonymous
146.77.11.125,0.5844444948146981,11,0,Dictionary
188.38.31.102,4.1376896236661365,11,0,Anonymous
95.84.163.214,2.5891511516196966,7,0,Anonymous
53.21.215.132,1.6082263217035768,7,0,Dictionary
65.11.206.51,5.221697628066211,5,0,Anonymous
74.220.156.142,6.472647714664312,10,1,Anonymous
141.177.22.91,0.9515970034264516,9,1,Dictionary
162.114.199.170,1.6139451511421328,5,1,Dictionary
189.54.153.191,0.17087179849731715,13,0,Dictionary
46.48.134.164,7.527127425513216,10,1,Anonymous
102.68.66.25,3.436867717627985,5,1,Anonymous
60.81.152.92,4.161921444454087,1,1,Legit
31.61.45.146,7.543432154740292,9,0,Anonymous
104.53.101.134,7.822281803439157,5,1,Anonymous
129.157.206.108,7.722082977419822,12,0,Anonymous
87.218.106.23,0.2647419780292255,7,1,Dictionary
14.189.156.102,7.200845324722726,7,0,Anonymous
189.104.86.200,6.5137793893029885,2,1,Legit
172.84.90.113,7.5090681157981685,5,1,Anonymous
151.41.105.106,2.32723073037633,2,1,Legit
69.78.79.176,6.878900405182137,8,1,Anonymous
14.113.144.151,2.7019820928341884,4,1,Legit
176.129.45.55,6.767186792259402,6,1,Anonymous
149.142.95.44,2.0973272705292354,12,0,Anonymous
77.96.12.111,2.1399261466426287,9,0,Anonymous
149.144.157.118,5.060931973469843,3,1,Legit
211.69.106.101,3.234421838930661,6,0,Anonymous
79.192.22.213,1.1190796364574052,12,0,Dictionary
51.52.104.204,6.326223765887982,2,1,Legit
99.162.84.143,1.5639526038053626,12,0,Dictionary
37.114.136.33,5.08751641540871,14,1,Anonymous
222.64.21.75,5.55179959544296,4,1,Legit
84.53.200.82,2.1335615902818965,4,1,Legit
136.176.151.199,2.545468694419559,14,0,Anonymous
176.31.164.180,7.55513643082042,14,0,Anonymous
17.190.24.68,1.3667107247818873,1,1,Legit
98.120.182.32,0.8254883986085542,13,0,Dictionary
48.114.37.19,5.335738373671645,5,0,Anonymous
159.166.36.115,7.063601767304233,10,0,Anonymous
58.220.97.177,6.165841176898533,8,0,Anonymous
49.116.82.190,1.3495838607765132,8,0,Dictionary
84.164.179.125,4.034387356744083,6,1,Anonymous
25.172.209.81,2.2731931485573327,8,0,Anonymous
144.94.172.173,1.7720822965272838,11,1,Dictionary
186.205.141.141,4.853121998822508,9,0,Anonymous
12.219.17.41,7.468557194716092,7,1,Anonymous
38.171.160.46,6.9710598265625565,13,0,Anonymous
171.208.122.151,1.8672719140659533,7,1,Dictionary
38.29.195.125,6.9539348462857244,6,1,Anonymous
72.207.59.115,6.42608283756704,9,1,Anonymous
180.64.37.156,2.7711047249482004,4,1,Legit
155.109.216.206,4.545386027698286,6,1,Anonymous
88.19.179.151,7.3342130711212,8,1,Anonymous
182.123.42.45,4.7884250716966,3,1,Legit
155.179.44.138,5.001312295440872,6,0,Anonymous
22.168.35.87,6.133494817696421,10,1,Anonymous
132.71.221.72,7.283218379603598,11,0,Anonymous
219.193.56.178,5.0197124293104185,14,0,Anonymous
120.202.198.97,4.7397647442615165,12,0,Anonymous
12.39.159.189,7.018229879912252,12,1,Anonymous
170.158.124.152,7.83095574152474,4,1,Legit
68.37.178.218,1.448336713868719,9,0,Dictionary
207.187.222.184,4.137885734026954,1,1,Legit
150.209.118.171,4.41277742403948,6,1,Anonymous
78.111.168.172,4.408960507951229,3,1,Legit
203.99.36.44,3.981676103516673,8,1,Anonymous
146.197.26.158,3.5643638166922376,13,1,Anonymous
62.186.140.138,5.459571927974293,9,0,Anonymous
126.119.126.172,2.144840302668575,7,0,Anonymous
40.85.220.112,4.641492739294662,7,0,Anonymous
48.115.62.46,1.3157889693678602,11,0,Dictionary
191.141.171.51,7.000946801151219,12,1,Anonymous
109.159.222.103,4.915364505790673,13,1,Anonymous
79.13.86.147,2.6762174828413405,9,1,Anonymous
25.131.50.48,5.565680639399888,12,1,Anonymous
198.155.58.30,0.2000290878219948,10,0,Dictionary
18.74.82.168,2.7255609264591927,12,0,Anonymous
118.29.140.150,6.058401756338102,8,0,Anonymous
98.75.38.49,0.6254350629675951,8,1,Dictionary
144.35.121.105,3.775292967767336,10,1,Anonymous
148.125.169.14,4.888808309645001,10,1,Anonymous
191.11.185.165,4.026864704236402,8,0,Anonymous
154.74.164.149,6.471050165256396,11,0,Anonymous
45.164.115.105,1.7050764104917686,14,0,Dictionary
129.24.190.96,3.982755938151511,6,1,Anonymous
127.217.213.184,4.839668482298775,8,1,Anonymous
78.196.27.133,1.7489137095840235,4,0,Dictionary
163.216.79.175,2.8047660020832,14,1,Anonymous
170.74.209.206,6.856100775908015,7,1,Anonymous
94.90.24.163,4.036040676236711,13,0,Anonymous
104.23.10.142,4.9558654571078025,6,0,Anonymous
121.155.121.80,0.7715240330471396,8,0,Dictionary
148.193.127.121,7.288569030428571,8,0,Anonymous
182.81.31.144,0.7746106074268955,13,1,Dictionary
136.158.207.58,0.7204111197278493,9,1,Dictionary
179.140.111.177,6.971905051983439,14,1,Anonymous
56.49.71.193,5.497160572891943,10,1,Anonymous
36.95.97.172,6.859540991266863,7,1,Anonymous
24.19.25.72,4.493969417753411,11,1,Anonymous
72.50.147.62,2.1710605174916235,3,1,Legit
41.89.26.56,7.960863134854782,4,1,Legit
15.87.86.13,7.748814663095852,14,0,Anonymous
215.70.147.52,4.26900496328919,9,1,Anonymous
105.36.136.16,4.958756909171714,6,0,Anonymous
136.133.112.211,3.978051195159444,12,0,Anonymous
193.57.31.10,3.415827648730051,9,0,Anonymous
48.51.64.91,4.650945618834581,14,1,Anonymous
195.31.99.218,4.223243775699202,8,0,Anonymous
111.171.71.14,5.220510052269591,5,0,Anonymous
16.82.48.204,7.3845346157029805,6,0,Anonymous
102.51.45.161,5.581608034633188,14,1,Anonymous
129.218.88.165,1.6223108269972428,4,0,Dictionary
23.21.177.36,2.928377743855635,12,0,Anonymous
98.213.171.72,6.124787070351738,7,1,Anonymous
207.60.183.12,7.116840597518151,3,1,Legit
70.100.62.97,2.2263018230428653,5,0,Anonymous
63.28.129.202,6.783103578203544,13,1,Anonymous
198.63.30.58,6.293462106948703,10,0,Anonymous
105.118.35.69,4.820345763274702,11,0,Anonymous
182.52.193.43,3.1669566178208113,11,1,Anonymous
104.112.210.122,2.7265516483102026,4,1,Legit
87.206.127.22,7.35734085286374,1,1,Legit
214.74.139.165,4.23013605332128,12,1,Anonymous
207.222.202.118,4.489611958215491,11,0,Anonymous
184.198.111.154,7.400078496092055,4,1,Legit
201.217.139.170,2.147037166510633,4,1,Legit
56.64.97.45,4.306163035097541,5,1,Anonymous
42.109.69.92,7.978227123705791,8,1,Anonymous
134.158.56.165,0.5407408830601357,10,0,Dictionary
149.156.193.125,3.0449599958986147,3,1,Legit
14.19.138.173,3.049383275598932,9,1,Anonymous
213.174.150.217,1.4873797828718889,6,0,Dictionary
85.114.52.25,3.847106973674018,7,1,Anonymous
149.93.132.105,2.4223280238384755,12,1,Anonymous
66.47.128.120,5.7424313496652095,7,0,Anonymous
10.126.200.27,1.226028559577518,14,1,Dictionary
213.40.201.192,4.494380981265064,8,0,Anonymous
50.147.107.43,7.010465426362496,11,1,Anonymous
21.74.72.175,6.1136229915932825,6,0,Anonymous
179.201.221.214,5.430570426292474,6,1,Anonymous
111.16.112.99,3.8327676244385813,5,0,Anonymous
93.221.47.23,7.7925272928259615,12,1,Anonymous
143.11.88.161,1.5347102869841862,12,1,Dictionary
16.188.34.173,1.056313654822997,8,0,Dictionary
81.157.99.199,4.503804601997916,14,1,Anonymous
54.135.205.89,4.488626523578962,7,0,Anonymous
163.129.215.149,7.843314581120896,14,1,Anonymous
12.208.128.157,4.790259444018661,5,0,Anonymous
103.80.79.60,4.270314402280231,5,0,Anonymous
216.141.183.183,3.051285004779279,7,1,Anonymous
88.184.128.158,2.064737990118683,14,1,Anonymous
128.205.206.215,4.274731466966769,1,1,Legit
32.64.185.114,0.8133874798111425,11,0,Dictionary
33.176.164.93,7.942841665282862,13,1,Anonymous
67.168.146.141,7.284915140643544,10,0,Anonymous
23.144.185.91,4.020501001466538,9,0,Anonymous
44.77.203.152,3.3028640281003137,4,1,Legit
66.122.177.46,5.00842806642522,11,1,Anonymous
165.77.203.197,3.9485020509374262,13,0,Anonymous
211.75.79.114,4.662520886314868,3,1,Legit
67.19.30.162,6.608869487526955,5,1,Anonymous
118.131.40.166,7.028652309833176,2,1,Legit
98.78.216.163,7.9221546027543805,6,0,Anonymous
160.192.187.91,4.235219323762351,8,0,Anonymous
221.75.174.211,1.2972676894318536,5,0,Dictionary
103.104.142.138,2.4977505591343316,14,1,Anonymous
199.98.38.73,3.2152022865965266,4,1,Legit
158.17.107.127,2.432839688846209,10,0,Anonymous
88.127.120.208,4.677186996214344,10,0,Anonymous
167.161.91.133,1.5459191593110075,8,1,Dictionary
101.174.37.141,3.8937882354752187,2,1,Legit
98.153.24.52,3.3341901295564966,3,1,Legit
23.16.186.59,3.956038175708863,6,0,Anonymous
212.222.148.173,1.8727324204529303,7,1,Dictionary
125.119.22.128,2.523151091179594,5,1,Anonymous
24.174.64.156,1.6875916720905808,9,1,Dictionary
156.42.95.193,0.34589808954023127,6,1,Dictionary
202.153.164.133,4.3470675999403845,10,1,Anonymous
209.158.175.121,4.562530748984318,10,0,Anonymous
88.104.193.101,5.268734361075532,13,1,Anonymous
126.47.19.90,1.4055550568068318,7,1,Dictionary
192.56.46.142,7.268399291077334,6,0,Anonymous
203.57.65.59,0.1797621068214763,3,1,Dictionary
145.29.199.203,2.256776658529988,2,1,Legit
204.29.169.170,1.5139992877197672,6,1,Dictionary
58.56.73.180,7.386950943476282,8,1,Anonymous
126.122.61.181,0.7830989439957845,6,0,Dictionary
204.153.57.53,0.08084297611510038,11,0,Dictionary
151.147.18.205,5.810101712181757,10,1,Anonymous
70.18.165.154,3.1270647432578302,14,1,Anonymous
118.94.177.128,5.000906580071153,14,1,Anonymous
189.141.76.51,7.615402103726977,8,1,Anonymous
98.183.94.12,7.522882399523109,10,1,Anonymous
168.211.195.51,0.4069660565224167,5,0,Dictionary
160.192.46.200,0.7747800948214971,11,1,Dictionary
217.140.77.11,6.418850977122616,1,1,Legit
219.219.218.111,7.10963457316888,6,0,Anonymous
12.89.134.143,1.1768272123353016,7,1,Dictionary
119.154.153.173,3.4782340653106694,8,0,Anonymous
10.216.113.40,7.07727169455668,6,1,Anonymous
98.33.39.124,2.125912656532731,14,1,Anonymous
164.198.49.130,4.39842237282624,10,0,Anonymous
72.21.51.194,7.184132746652412,3,1,Legit
24.214.24.155,0.6539835833593362,3,1,Dictionary
181.41.183.203,2.3811610428084196,13,0,Anonymous
94.35.147.66,2.9513349609737496,3,1,Legit
185.29.55.13,4.2607784500885675,14,0,Anonymous
126.71.77.56,0.3086017123984943,12,1,Dictionary
126.121.114.200,1.8751981428146633,4,1,Legit
160.107.99.202,0.5369073933354063,12,1,Dictionary
202.101.162.30,4.744785486782336,5,0,Anonymous
199.31.179.113,4.143346673893937,14,1,Anonymous
92.20.133.58,2.0404867512932885,11,0,Anonymous
130.169.189.82,0.7949083841358364,5,1,Dictionary
185.138.190.196,6.876439671875738,8,0,Anonymous
142.194.51.119,5.930733065102725,12,1,Anonymous
121.146.41.162,4.042579569377645,12,1,Anonymous
71.38.47.159,5.438254013017106,9,1,Anonymous
102.85.57.71,3.879097058286991,9,0,Anonymous
44.48.51.112,4.748638378386364,1,1,Legit
104.145.147.28,5.912362404520476,9,0,Anonymous
191.157.101.61,4.676946563610797,3,1,Legit
142.94.144.132,5.747090258432729,6,0,Anonymous
156.145.212.100,6.862305882818559,13,0,Anonymous
168.132.206.49,5.003140100050197,14,1,Anonymous
136.134.104.168,7.443050474944114,3,1,Legit
125.101.33.118,3.87585511678661,11,0,Anonymous
158.107.51.160,7.348629596896896,14,1,Anonymous
115.173.150.100,1.6999078730869774,8,0,Dictionary
77.73.33.197,0.10318663984909637,12,1,Dictionary
218.218.80.167,3.806389396859667,13,1,Anonymous
186.171.89.159,4.3902100963947674,12,1,Anonymous
222.143.198.125,1.347079527477729,14,1,Dictionary
119.211.58.217,6.568443806082811,10,1,Anonymous
68.135.159.21,5.122484311069238,13,0,Anonymous
118.178.222.172,5.588235576219623,2,1,Legit
163.161.102.99,1.588801070972873,11,0,Dictionary
128.67.174.170,1.9969207647613025,4,0,Dictionary
153.103.182.61,3.128265936649708,4,1,Legit
79.124.113.38,1.980203278309987,2,1,Legit
24.211.181.131,0.09357774169344069,10,0,Dictionary
22.13.80.93,2.9762080934730406,6,0,Anonymous
16.123.90.116,0.645551602674856,3,0,Dictionary
91.19.209.87,4.232844616896178,13,0,Anonymous
66.157.120.198,1.612568137592942,6,1,Dictionary
179.66.111.107,1.1187493406653166,6,1,Dictionary
112.27.198.71,4.796701805710844,6,1,Anonymous
208.193.86.138,7.085115858409152,9,1,Anonymous
178.55.170.187,2.5486759417419984,14,0,Anonymous
110.141.134.140,1.8962690369894393,12,1,Dictionary
181.106.208.60,0.020359657111725937,14,1,Dictionary
208.74.19.79,4.268163399342757,11,0,Anonymous
215.159.163.108,6.129263658646339,11,1,Anonymous
18.130.218.133,7.724559598352671,12,0,Anonymous
89.162.86.177,4.697777326965123,9,1,Anonymous
16.12.105.120,0.10112822966766455,6,1,Dictionary
28.15.109.92,1.3441710782646803,8,1,Dictionary
217.140.45.219,4.479480667394412,9,0,Anonymous
129.160.66.59,3.945880456535824,10,1,Anonymous
175.118.47.156,1.357345058479102,4,1,Legit
90.31.121.202,2.6637692775486776,7,0,Anonymous
101.193.45.57,1.1126498189038134,3,1,Legit
185.208.213.86,5.6236644541424115,5,0,Anonymous
210.84.29.41,2.327699674307085,6,0,Anonymous
203.89.135.218,4.484999865850355,2,1,Legit
114.120.105.99,2.620388898067673,5,0,Anonymous
40.126.206.116,3.1344478697934646,4,1,Legit
60.77.64.218,7.248762827644811,13,1,Anonymous
125.153.174.180,0.5757175250531468,13,1,Dictionary
25.206.71.146,7.500864510120887,10,0,Anonymous
53.150.141.80,4.049498170168266,7,1,Anonymous
189.157.129.206,7.330740635534814,8,1,Anonymous
41.132.35.155,1.6289104666230827,8,1,Dictionary
196.149.177.78,6.108471600306425,4,1,Legit
152.100.102.143,3.082732639800766,10,1,Anonymous
141.190.38.155,0.9556177033336555,9,1,Dictionary
65.186.141.219,5.347219046308742,13,1,Anonymous
175.133.99.168,0.8458114501295064,9,1,Dictionary
97.158.186.139,5.269941873668392,4,1,Legit
157.33.64.124,6.094913922078778,2,1,Legit
114.110.72.175,7.398189206118619,14,0,Anonymous
222.177.184.71,1.8441862435750718,1,1,Legit
86.123.167.211,1.5510015311506908,3,0,Dictionary
34.71.209.168,4.170636603776562,7,1,Anonymous
162.131.16.203,7.799700065987459,7,0,Anonymous
78.57.138.23,0.5119453488955479,12,1,Dictionary
173.160.93.163,3.5693911718951856,10,1,Anonymous
218.66.60.48,1.8037264651006826,9,0,Dictionary
128.70.100.46,1.2039557345018634,8,0,Dictionary
166.215.196.175,0.7085729388708701,3,0,Dictionary
193.191.141.155,4.5264853776074885,9,1,Anonymous
182.76.32.56,1.2433936294362375,4,0,Dictionary
99.44.105.97,4.663041810670447,13,1,Anonymous
69.205.111.158,6.418803699438279,3,1,Legit
103.144.17.120,3.6638808573252595,12,0,Anonymous
81.209.19.29,0.6960155182099177,13,1,Dictionary
104.59.20.120,4.587782503230764,12,0,Anonymous
34.25.139.21,7.984286568410433,8,0,Anonymous
94.165.100.165,5.086895698855275,7,1,Anonymous
208.15.146.118,7.226022879243096,5,0,Anonymous
214.42.36.206,6.509017457838153,7,0,Anonymous
166.35.188.119,6.2423227102662455,7,0,Anonymous
11.73.197.197,3.185973865352646,4,1,Legit
155.201.57.31,1.602175136217487,9,0,Dictionary
162.17.147.187,3.719034909152711,8,1,Anonymous
44.199.64.90,4.282542440745836,12,1,Anonymous
105.132.46.24,1.695122762533667,11,0,Dictionary
52.79.216.218,2.8970309063585216,10,0,Anonymous
143.75.188.192,5.216172747405022,12,0,Anonymous
125.63.198.214,3.317139538634213,10,0,Anonymous
136.46.69.120,7.107478413377019,6,0,Anonymous
121.91.169.19,1.1994420583352197,11,1,Dictionary
128.189.39.51,4.591708307026794,2,1,Legit
204.135.96.61,0.1327409722633046,7,0,Dictionary
32.52.22.150,6.361743899075527,11,1,Anonymous
178.133.201.140,7.278064020262318,10,0,Anonymous
49.183.177.63,2.4641325234004796,11,0,Anonymous
74.53.117.13,6.782122948376103,8,1,Anonymous
140.26.170.14,5.994508914126642,8,1,Anonymous
81.147.200.122,6.302105392259734,7,1,Anonymous
137.222.60.14,1.297519632533933,2,1,Legit
220.46.30.24,5.737462134784817,6,1,Anonymous
194.192.151.156,5.27269281490186,12,0,Anonymous
180.222.189.170,0.5407870412599118,6,1,Dictionary
115.200.108.190,7.4648175793071845,8,1,Anonymous
43.93.79.130,4.200502295604873,13,1,Anonymous
23.119.206.163,4.092032089517299,11,0,Anonymous
129.160.166.168,1.0524254584673551,3,1,Legit
192.191.15.138,1.426580817785755,4,1,Legit
18.116.91.104,0.1625186090049935,5,0,Dictionary
68.199.87.151,0.5195953865887715,5,0,Dictionary
60.95.118.205,1.8607773537059664,13,1,Dictionary
50.132.212.164,5.196879183231855,9,0,Anonymous
144.128.127.23,6.991011341874453,9,0,Anonymous
25.123.81.155,3.315183722255659,13,1,Anonymous
93.160.72.79,6.004013345102426,3,1,Legit
162.127.92.149,7.243354076557898,13,1,Anonymous
10.219.200.176,6.66750222613865,7,1,Anonymous
40.200.58.144,6.232236047653544,14,0,Anonymous
157.43.45.54,4.602954319095163,13,0,Anonymous
203.33.110.31,6.206223747448584,12,1,Anonymous
192.132.34.119,4.567164053531901,3,1,Legit
193.189.171.189,6.280389034985803,11,1,Anonymous
118.175.190.48,1.1349297187456635,8,0,Dictionary
103.157.201.45,4.079162361755496,14,0,Anonymous
25.36.121.198,4.545628289797093,9,0,Anonymous
81.170.11.143,4.459143373559719,14,1,Anonymous
189.16.141.178,7.004117299871482,14,0,Anonymous
162.79.12.143,4.1945150576022,12,0,Anonymous
12.167.17.211,3.5301143732242037,5,0,Anonymous
22.98.39.37,5.298900944512237,10,0,Anonymous
108.165.174.116,6.974711655402445,10,0,Anonymous
12.173.81.191,5.9180477424624485,11,1,Anonymous
170.181.148.62,0.9011539977167482,9,1,Dictionary
179.123.217.196,5.183349597102337,6,0,Anonymous
60.133.149.137,7.25554972337216,9,1,Anonymous
97.40.106.17,1.2854766377236757,11,1,Dictionary
208.116.94.95,1.7967524714198246,5,1,Dictionary
126.198.16.32,4.919930413721227,8,0,Anonymous
77.163.217.191,0.968922585289584,5,1,Dictionary
196.101.212.182,3.778080244891786,11,0,Anonymous
42.15.213.80,1.641812147380965,10,1,Dictionary
41.184.171.111,3.7944174649324065,12,1,Anonymous
219.87.72.209,3.254174975786192,9,0,Anonymous
83.209.14.56,2.0134968224746306,3,1,Legit
189.178.193.116,0.5041351392095459,8,0,Dictionary
35.95.18.132,7.182522565099151,6,1,Anonymous
128.27.79.16,5.77216190282806,9,0,Anonymous
104.140.114.120,1.6910714311672352,5,1,Dictionary
179.219.179.53,1.1779890370166877,9,0,Dictionary
52.101.81.167,4.556886443533392,13,0,Anonymous
159.187.17.181,1.9269204283521377,7,0,Dictionary
30.209.40.28,1.8113387301260975,2,1,Legit
59.67.203.186,0.3084263590499221,5,1,Dictionary
51.15.210.147,4.482979694517015,14,1,Anonymous
13.54.28.185,7.965720482230769,14,1,Anonymous
108.178.92.35,3.5534353776908425,9,1,Anonymous
99.196.59.110,7.045948808206244,6,0,Anonymous
75.165.168.79,5.918314573241055,13,0,Anonymous
157.39.194.82,0.18014884647744456,8,0,Dictionary
197.171.60.50,2.3667534207102667,5,0,Anonymous
136.28.191.52,4.60502884099909,10,0,Anonymous
205.100.99.42,4.031679058951141,8,0,Anonymous
195.141.31.100,4.137007905280111,11,1,Anonymous
79.61.220.221,5.6616650657923495,12,1,Anonymous
207.192.26.43,4.257687059498501,4,1,Legit
27.146.164.198,4.799143081552647,6,1,Anonymous
31.100.201.71,4.166449096836718,5,1,Anonymous
26.25.90.83,2.617943448286443,6,0,Anonymous
50.138.74.140,6.429892592898131,9,1,Anonymous
138.96.181.40,4.824433770021984,6,1,Anonymous
143.161.158.109,6.083239870554946,6,0,Anonymous
94.31.199.53,3.232739196238498,12,1,Anonymous
203.58.64.72,7.662590837151783,5,1,Anonymous
66.93.207.188,5.91788854682117,10,1,Anonymous
138.198.192.132,5.865893294868941,4,1,Legit
185.73.138.26,7.88870619821376,9,1,Anonymous
212.201.124.73,6.758310100035403,7,0,Anonymous
203.133.213.142,6.801084595821243,9,0,Anonymous
137.122.39.76,0.1990289662351703,12,1,Dictionary
39.169.108.81,2.598112192880672,12,1,Anonymous
152.190.130.220,3.794315499828026,9,1,Anonymous
22.75.137.129,0.575452261801912,14,0,Dictionary
164.101.183.152,5.63319808335908,5,1,Anonymous
61.219.86.200,3.632380588935563,7,0,Anonymous
179.144.160.141,1.6415029250963267,3,1,Legit
34.131.114.134,0.7524674405591547,8,1,Dictionary
129.103.142.123,4.360792449263473,9,0,Anonymous
96.58.26.147,6.351945470900135,14,0,Anonymous
197.155.115.187,5.866537182438195,3,1,Legit
33.54.206.16,2.972818989119716,8,1,Anonymous
202.34.113.137,2.609961091979085,1,1,Legit
207.176.45.66,2.3413844525014396,5,1,Anonymous
36.40.50.134,4.762092936175479,11,1,Anonymous
74.44.200.185,0.6966402593591896,9,0,Dictionary
113.149.205.132,0.2597278112941117,11,0,Dictionary
184.107.18.45,2.4447512918475605,11,1,Anonymous
57.132.130.217,7.693805834902971,3,1,Legit
44.181.109.134,4.822140078929131,4,1,Legit
98.107.29.141,2.0263322051010366,6,1,Anonymous
138.13.171.135,6.596457323701076,13,0,Anonymous
95.206.96.67,7.7869353418374345,11,1,Anonymous
